date,source,url,currency,title,snippet
2026-03-03,FXStreet,https://www.fxstreet.com/news/boe-march-cut-still-likely-as-mpc-eyes-domestic-data-td-securities-202603031133,GBP,BoE: March cut still likely as MPC eyes domestic data – TD Securities,"TD Securities analysts note that markets have scaled back expectations for a March Bank of England cut, but argues the MPC’s domestic focus still supports easing."
2026-03-03,NewsAPI (Fair Observer),https://www.fairobserver.com/economics/japan-2026-steering-a-reawakened-economic-giant-through-the-narrow-strait/,CAD,Japan 2026: Steering a Reawakened Economic Giant Through the Narrow Strait,"Japan’s economy in 2026 feels like an ocean liner that has finally left the doldrums. For decades, it drifted in a glassy calm — low growth, near-zero inflation and a policy engine running at full throttle just to keep the ship moving. Now the wind has return…"
2026-03-03,NewsAPI (GlobeNewswire),https://www.globenewswire.com/news-release/2026/03/02/3247180/24500/en/Norwegian-Cruise-Line-Holdings-Reports-Fourth-Quarter-and-Full-Year-2025-Financial-Results.html,NOK,Norwegian Cruise Line Holdings Reports Fourth Quarter and Full Year 2025 Financial Results,"MIAMI, March 02, 2026 (GLOBE NEWSWIRE) -- Norwegian Cruise Line Holdings Ltd. (NYSE: NCLH) (together with NCL Corporation Ltd. (“NCLC”), “Norwegian Cruise Line Holdings”, “Norwegian”, “NCLH” or the “Company”) today reported financial results for the fourth qu…"
2026-03-03,ForexLive,https://investinglive.com/news/us-china-officials-reportedly-set-to-meet-to-lay-the-groundwork-ahead-of-trump-xi-summit-20260303/,CNY,"US, China officials reportedly set to meet to lay the groundwork ahead of Trump-Xi summit","With all that is happening in the Middle East, let's not forget that there is also an ongoing trade war between the US and the rest of the world. The Supreme Court shooting down Trump's reciprocal tariffs has changed the landscape here dramatically. And that is making for a bit of an awkward setting ahead of Trump's visit to Beijing at the end of this month.The latest news via Bloomberg is saying that US and China trade negotiators will be scheduling to meet some time in mid-March. That suggests"
2026-03-03,Yahoo Finance,https://finance.yahoo.com/news/china-sees-higher-platform-tax-114615623.html,CNY,China sees higher platform tax compliance after new reporting framework,
2026-03-03,FXStreet,https://www.fxstreet.com/news/gold-safe-haven-rally-fades-with-rate-repricing-commerzbank-202603031153,USD,Gold: Safe-haven rally fades with rate repricing – Commerzbank,"Commerzbank’s Thu Lan Nguyen notes that Gold briefly surged above USD 5,400 per troy ounce yesterday, outperforming the Dollar and US Treasuries, before retreating back to Friday’s level."
2026-03-03,FXStreet,https://www.fxstreet.com/news/oil-supply-shock-risk-grows-with-hormuz-shutdown-danske-bank-202603031008,USD,Oil: Supply shock risk grows with Hormuz shutdown – Danske Bank,"Danske Research Team highlights severe disruption to Oil and gas markets as conflict involving the United States, Israel and Iran escalates. Shipping through the Strait of Hormuz has stalled, stranding significant volumes and driving freight rates sharply higher."
2026-03-03,FXStreet,https://www.fxstreet.com/news/silver-price-today-silver-falls-according-to-fxstreet-data-202603030930,USD,"Silver price today: Silver falls, according to FXStreet data","Silver prices (XAG/USD) fell on Tuesday, according to FXStreet data. Silver trades at $84.81 per troy ounce, down 5.78% from the $90.01 it cost on Monday."
2026-03-03,FXStreet,https://www.fxstreet.com/news/usd-inr-seems-to-extend-gains-on-wednesday-amid-us-iran-war-202603030856,USD,USD/INR seems to extend gains on Wednesday amid US-Iran war,"The USD/INR pair ended Monday’s session 0.7% higher to near 92.00. The pair is expected to open higher on Wednesday, with Indian markets remaining closed on Tuesday due to Holi celebrations, as the US Dollar (USD) extends its gains."
2026-03-03,FXStreet,https://www.fxstreet.com/news/forex-today-usd-holds-ground-as-middle-east-chaos-spreads-202603030801,USD,Forex Today: USD holds ground as Middle East chaos spreads,"Here is what you need to know on Tuesday, March 3:"
